id_cliente,cancelamento,genero,idoso,possui_conjuge,possui_dependentes,meses_como_cliente,servico_telefonico,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_online,metodo_pagamento,custo_mensal,custo_total,contas_diarias
0282-NVSJS,0,0,1,1,1,12,0,0,DSL,No,0,0,1,0,0,Month-to-month,1,Mailed check,29.3,355.0,0.9766666666666667
0285-INHLN,0,1,0,1,1,27,1,0,DSL,Yes,1,0,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1510.0,1.825
0289-IVARM,0,0,0,0,0,35,1,0,DSL,Yes,1,1,0,0,0,Month-to-month,0,Electronic check,60.55,1982.0,2.018333333333333
0292-WEGCH,0,0,0,1,1,54,1,1,DSL,No,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,4524.0,2.8733333333333335
0295-PPHDO,1,1,0,0,0,1,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,95.0,3.1816666666666666
0295-QVKPB,0,1,0,0,0,5,1,0,DSL,No,0,1,1,1,0,Month-to-month,1,Credit card (automatic),63.95,318.0,2.131666666666667
0297-RBCSG,0,1,0,0,0,19,1,0,DSL,No,1,0,1,0,1,One year,1,Bank transfer (automatic),65.35,1231.0,2.1783333333333332
0298-XACET,0,1,0,1,1,52,0,0,DSL,No,1,1,1,1,0,Two year,0,Mailed check,50.2,2554.0,1.6733333333333333
0301-FIDRB,0,0,0,1,1,72,0,0,DSL,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.8,4684.0,2.1266666666666665
0301-KOBTQ,0,1,0,0,0,32,1,0,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.05,614.0,0.6683333333333333
0302-JOIVN,1,0,0,1,0,8,1,0,Fiber optic,No,1,1,0,1,1,Month-to-month,0,Electronic check,101.15,842.0,3.371666666666667
0303-UNCIP,0,1,0,0,0,41,1,1,DSL,No,0,1,0,0,1,One year,0,Mailed check,65.0,2531.0,2.1666666666666665
0303-WMMRN,0,1,0,0,0,5,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,86.0,0.6416666666666667
0305-SQECB,0,0,0,0,1,11,0,0,DSL,Yes,0,0,1,0,0,One year,1,Mailed check,36.05,402.0,1.2016666666666667
0306-JAELE,1,1,0,0,0,5,1,0,Fiber optic,No,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,453.0,3.203333333333333
0307-BCOPK,0,0,0,0,0,16,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,19.05,326.0,0.635
0308-GIQJT,0,1,1,0,0,71,1,1,Fiber optic,No,1,0,1,1,1,One year,0,Bank transfer (automatic),105.75,7382.0,3.525
0308-IVGOK,0,0,0,0,0,11,0,0,DSL,No,1,1,1,0,0,One year,1,Credit card (automatic),40.4,422.0,1.3466666666666667
0310-MVLET,1,0,0,1,1,61,1,1,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,99.15,6010.0,3.305
0310-SUCIN,0,0,0,1,0,71,1,0,DSL,Yes,1,1,1,1,1,One year,1,Bank transfer (automatic),84.8,6046.0,2.8266666666666667
0310-VQXAM,0,1,0,0,0,9,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,178.0,0.6616666666666667
0311-QYWSS,0,0,0,0,0,6,1,0,DSL,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,49.45,314.0,1.6483333333333334
0311-UNPFF,1,0,0,0,0,26,1,0,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),88.8,2274.0,2.96
0314-TKOSI,0,0,0,0,0,6,1,0,DSL,Yes,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.0,1.8383333333333334
0315-LVCRK,0,1,0,0,0,11,1,0,Fiber optic,No,0,1,0,0,1,Month-to-month,0,Electronic check,84.8,888.0,2.8266666666666667
0318-QUUOB,1,1,0,1,0,1,1,0,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,80.55,80.0,2.685
0318-ZOPWS,0,0,0,1,0,49,1,0,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.15,973.0,0.6716666666666666
0319-QZTCO,0,0,0,1,1,3,1,0,DSL,No,1,0,0,1,0,Month-to-month,1,Credit card (automatic),58.7,168.0,1.9566666666666668
0320-DWVTU,0,0,0,0,0,53,1,0,Fiber optic,Yes,1,1,1,0,1,Two year,0,Mailed check,99.5,5424.0,3.316666666666667
0320-JDNQG,1,1,0,1,1,23,1,0,Fiber optic,Yes,0,0,1,1,1,Month-to-month,1,Electronic check,99.85,2331.0,3.328333333333333
0322-CHQRU,1,1,0,0,0,2,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,45.35,89.0,1.5116666666666667
0322-YINQP,1,1,0,0,0,1,1,0,DSL,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.0,1.6183333333333332
0323-XWWTN,0,1,0,0,1,3,1,1,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,26.4,121.0,0.88
0324-BRPCJ,1,0,1,1,0,68,1,1,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.0,3.3400000000000003
0325-XBFAC,1,1,0,0,0,8,1,0,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,94.7,740.0,3.1566666666666667
0326-VDYXE,0,0,0,1,0,70,1,1,Fiber optic,No,0,1,0,1,1,One year,1,Electronic check,97.65,6982.0,3.2550000000000003
0327-WFZSY,0,1,0,1,1,39,1,1,Fiber optic,No,0,1,0,1,1,One year,0,Electronic check,100.0,3835.0,3.3333333333333335
0328-GRPMV,1,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.0,2.3366666666666664
0328-IBUPK,0,0,0,1,1,51,0,0,DSL,Yes,0,0,1,0,0,Two year,0,Bank transfer (automatic),34.2,1782.0,1.1400000000000001
0329-GTIAJ,1,0,0,0,0,3,1,0,Fiber optic,No,1,0,1,1,1,Month-to-month,1,Electronic check,97.9,315.0,3.2633333333333336
0330-BGYZE,0,1,0,1,0,60,1,1,Fiber optic,No,1,1,0,1,1,One year,0,Bank transfer (automatic),102.5,6157.0,3.4166666666666665
0330-IVZHA,1,0,0,1,0,5,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,330.0,2.3316666666666666
0334-GDDSO,1,1,1,0,0,3,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,81.35,233.0,2.7116666666666664
0334-ZFJSR,0,0,0,1,0,55,1,1,DSL,Yes,1,0,1,0,0,One year,1,Credit card (automatic),66.05,3462.0,2.2016666666666667
0336-KXKFK,0,1,0,0,0,72,0,0,DSL,Yes,0,1,1,1,1,Two year,1,Credit card (automatic),61.2,4390.0,2.04
0336-PIKEI,0,1,1,1,0,72,1,0,DSL,Yes,1,1,1,1,0,Two year,0,Bank transfer (automatic),74.4,5360.0,2.48
0337-CNPZE,1,0,0,0,0,41,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,106.3,4443.0,3.5433333333333334
0343-QLUZP,0,1,0,0,0,60,0,0,DSL,Yes,1,1,0,0,0,Two year,0,Bank transfer (automatic),39.6,2424.0,1.32
0345-HKJVM,1,0,0,0,0,6,1,0,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,577.0,2.9766666666666666
0345-XMMUG,0,0,0,1,0,46,1,1,Fiber optic,No,1,1,1,1,1,Two year,1,Credit card (automatic),108.9,4854.0,3.6300000000000003
0347-UBKUZ,0,0,0,0,0,15,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,320.0,0.6633333333333333
0348-SDKOL,1,0,0,1,0,58,1,1,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Credit card (automatic),102.1,5885.0,3.4033333333333333
0354-VXMJC,0,1,0,1,1,23,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,426.0,0.6533333333333334
0354-WYROK,1,0,1,1,1,31,1,0,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Electronic check,98.9,2911.0,3.296666666666667
0356-ERHVT,0,1,0,1,0,11,1,0,DSL,No,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.0,1.53
0356-OBMAC,0,0,1,0,0,56,1,1,Fiber optic,No,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,5706.0,3.33
0357-NVCRI,0,0,0,0,1,25,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,471.0,0.6683333333333333
0361-HJRDX,0,0,0,0,0,68,0,0,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,4539.0,2.145
0362-RAOQO,0,0,0,0,0,40,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,830.0,0.6549999999999999
0362-ZBZWJ,1,1,0,0,0,36,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,3067.0,2.83
0363-QJVFX,1,1,0,0,0,32,1,1,Fiber optic,Yes,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,3432.0,3.605
0363-SVHYR,0,1,0,1,1,71,1,1,DSL,Yes,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263.0,2.895
0365-BZUWY,0,1,0,1,0,17,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,1742.0,3.4183333333333334
0365-GXEZS,0,1,0,1,0,18,1,0,Fiber optic,No,0,1,1,0,0,Month-to-month,0,Electronic check,78.2,1468.0,2.606666666666667
0365-TRTPY,0,0,0,0,0,37,1,1,Fiber optic,Yes,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3382.0,3.04
0366-NQSHS,0,1,0,0,0,2,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,46.0,0.645
0369-ZGOVK,0,0,0,1,1,28,1,0,Fiber optic,No,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,1992.0,2.3466666666666667
0373-AIVNJ,0,1,0,0,0,9,0,0,DSL,Yes,1,1,0,0,0,One year,0,Mailed check,39.55,373.0,1.3183333333333331
0374-AACSZ,0,0,0,0,0,1,1,0,DSL,Yes,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.0,1.6716666666666666
0374-FIUCA,0,1,0,1,0,65,1,0,No,No internet service,0,0,0,0,0,Two year,1,Credit card (automatic),20.4,1414.0,0.6799999999999999
0374-IOEGQ,0,0,0,0,0,3,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.0,1.4866666666666668
0375-HVGXO,1,0,0,0,0,1,0,0,DSL,No,0,0,0,1,0,Month-to-month,1,Electronic check,34.7,34.0,1.1566666666666667
0376-OIWME,0,1,0,1,0,36,1,0,Fiber optic,Yes,0,0,0,1,1,Month-to-month,1,Electronic check,93.6,3366.0,3.1199999999999997
0376-YMCJC,1,1,0,0,0,23,1,1,Fiber optic,No,0,0,1,1,0,Month-to-month,1,Electronic check,90.6,1943.0,3.02
0377-JBKKT,0,1,0,1,1,22,1,0,DSL,Yes,1,0,1,0,0,Month-to-month,1,Mailed check,57.95,1271.0,1.9316666666666669
0378-CJKPV,0,0,0,1,0,72,1,1,Fiber optic,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),112.1,7965.0,3.7366666666666664
0378-NHQXU,1,0,0,1,1,17,1,1,Fiber optic,No,0,1,0,1,0,Month-to-month,0,Electronic check,88.25,1460.0,2.941666666666667
0378-TOVMS,1,0,0,0,0,3,1,0,Fiber optic,No,0,0,1,0,1,Month-to-month,0,Electronic check,85.8,272.0,2.86
0378-XSZPU,1,1,0,1,0,58,1,0,DSL,Yes,1,1,0,0,0,One year,0,Credit card (automatic),60.3,3563.0,2.01
0379-DJQHR,0,1,0,1,1,67,1,0,DSL,Yes,1,1,0,1,1,Two year,0,Credit card (automatic),81.35,5398.0,2.7116666666666664
0380-NEAVX,0,1,1,0,0,34,1,0,Fiber optic,No,1,1,0,1,1,One year,1,Electronic check,99.85,3343.0,3.328333333333333
0380-ZCSBI,0,1,0,0,0,10,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.0,198.0,0.6666666666666666
0383-CLDDA,0,0,0,0,0,69,1,1,DSL,Yes,0,1,1,1,1,Two year,1,Credit card (automatic),85.35,5897.0,2.8449999999999998
0384-LPITE,0,1,0,0,0,40,0,0,DSL,Yes,1,1,0,1,1,One year,0,Credit card (automatic),62.05,2511.0,2.0683333333333334
0384-RVBPI,0,1,0,0,0,20,1,0,DSL,Yes,0,1,0,0,1,Month-to-month,0,Credit card (automatic),64.4,1398.0,2.146666666666667
0386-CWRGM,0,0,0,1,1,46,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.4,967.0,0.6466666666666666
0388-EOPEX,1,0,0,1,0,2,1,0,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,139.0,2.48
0390-DCFDQ,1,0,1,1,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.0,2.3483333333333336
0392-BZIUW,0,0,0,1,0,72,1,1,Fiber optic,Yes,0,1,0,1,1,Two year,1,Credit card (automatic),105.0,7589.0,3.5
0394-YONDK,0,1,0,1,1,70,1,1,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),25.15,1790.0,0.8383333333333333
0396-HUJBP,0,0,0,0,0,2,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,44.0,0.6433333333333333
0396-UKGAI,0,1,0,0,1,23,1,0,DSL,No,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.3,1284.0,1.8433333333333333
0396-YCHWO,0,1,0,1,0,36,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,95.4,3474.0,3.18
0397-GZBBC,1,1,1,1,0,59,1,1,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.85,5574.0,3.128333333333333
0397-ZXWQF,0,1,0,0,0,67,1,0,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,1430.0,0.6833333333333333
0401-WDBXM,0,1,0,1,1,72,1,1,Fiber optic,Yes,0,1,0,1,1,Two year,1,Bank transfer (automatic),105.55,7542.0,3.518333333333333
0402-CQAJN,1,0,0,0,0,37,1,1,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.9,3545.0,3.396666666666667
0402-OAMEN,0,0,0,1,1,72,1,1,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1709.0,0.815
0404-AHASP,0,1,0,1,0,72,1,0,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,1421.0,0.6566666666666666
0404-SWRVG,1,1,0,0,0,3,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,229.0,2.48
0406-BPDVR,1,0,1,1,0,54,1,1,Fiber optic,No,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.0,3.3833333333333333
0407-BDJKB,1,1,0,1,0,60,1,1,Fiber optic,No,1,1,0,1,0,Month-to-month,1,Electronic check,95.75,5742.0,3.191666666666667
0409-WTMPL,0,0,0,1,0,58,1,1,Fiber optic,Yes,1,1,0,1,1,One year,1,Credit card (automatic),110.65,6526.0,3.6883333333333335
0410-IPFTY,0,0,0,1,0,31,1,0,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),83.85,2674.0,2.795
0411-EZJZE,0,0,0,0,0,3,1,1,DSL,No,0,0,0,1,0,Month-to-month,1,Electronic check,60.25,170.0,2.0083333333333333
0412-UCCNP,0,1,0,0,0,55,1,0,DSL,Yes,0,1,1,0,0,Two year,1,Electronic check,59.2,3175.0,1.9733333333333334
0415-MOSGF,1,0,0,0,0,1,1,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.0,1.48
0419-YAAPX,0,1,0,1,0,49,1,0,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Credit card (automatic),85.3,4297.0,2.8433333333333333
0420-BWTPW,1,1,0,0,1,8,0,0,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,25.5,215.0,0.85
0420-HLGXF,0,0,1,0,0,39,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,99.75,4036.0,3.325
0420-TXVSG,0,1,0,1,0,66,1,1,DSL,Yes,1,1,0,0,0,Two year,1,Credit card (automatic),66.1,4428.0,2.203333333333333
0422-OHQHQ,0,0,0,1,1,15,1,0,No,No internet service,0,0,0,0,0,One year,0,Mailed check,20.55,295.0,0.685
0422-UXFAP,0,0,0,1,0,51,1,1,Fiber optic,No,0,1,0,1,1,One year,1,Electronic check,98.85,4947.0,3.295
0423-UDIJQ,0,1,1,0,0,9,1,0,DSL,No,0,0,1,0,0,Month-to-month,0,Mailed check,49.2,447.0,1.6400000000000001
0426-TIRNE,1,0,0,0,0,1,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.0,0.6966666666666667
0428-AXXLJ,0,1,0,0,0,25,1,0,No,No internet service,0,0,0,0,0,One year,1,Bank transfer (automatic),19.5,516.0,0.65
0428-IKYCP,0,1,0,1,0,22,1,0,Fiber optic,No,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),87.0,1850.0,2.9
0430-IHCDJ,0,1,0,0,0,15,1,1,DSL,No,0,0,0,0,0,Month-to-month,1,Electronic check,49.0,749.0,1.6333333333333333
0431-APWVY,1,0,0,1,1,28,1,0,Fiber optic,No,0,0,0,1,1,One year,1,Bank transfer (automatic),90.1,2598.0,3.003333333333333
0432-CAJZV,0,1,0,0,0,3,1,0,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Mailed check,90.7,237.0,3.0233333333333334
0434-CSFON,0,0,0,1,0,47,1,1,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,4707.0,3.35
0436-TWFFZ,0,0,0,0,0,67,1,1,DSL,Yes,0,1,1,1,1,Two year,1,Mailed check,85.25,5714.0,2.841666666666667
0439-IFYUN,0,0,1,0,0,18,1,0,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,1294.0,2.49
0440-EKDCF,0,1,0,1,0,62,1,0,DSL,No,1,1,1,0,0,Two year,1,Credit card (automatic),60.15,3753.0,2.005
0440-MOGPM,0,0,0,0,0,41,1,1,DSL,No,1,1,0,1,1,One year,1,Electronic check,80.55,3263.0,2.685
0440-QEXBZ,0,0,0,0,0,44,1,1,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,2139.0,1.6716666666666666
0440-UEDAI,0,0,0,0,0,53,1,0,Fiber optic,No,1,1,1,0,1,One year,1,Credit card (automatic),94.45,5042.0,3.1483333333333334
0442-TDYUO,0,1,0,1,0,48,1,0,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,20.05,1036.0,0.6683333333333333
0442-ZXKVS,0,0,1,1,0,54,1,1,Fiber optic,Yes,1,1,1,1,1,One year,1,Bank transfer (automatic),115.6,6431.0,3.853333333333333
0447-BEMNG,1,0,0,1,0,48,0,0,DSL,Yes,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,1.51
0447-RXSGD,0,1,0,0,0,24,1,1,Fiber optic,No,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.65,2404.0,3.3216666666666668
0448-YZNZE,0,1,1,1,0,27,1,1,Fiber optic,No,1,1,0,0,1,Month-to-month,1,Electronic check,95.55,2510.0,3.185
0454-OKRCT,0,1,0,0,0,33,1,0,Fiber optic,No,1,0,1,0,0,Two year,0,Bank transfer (automatic),80.6,2651.0,2.6866666666666665
0455-ENTCR,0,1,0,1,0,66,1,1,DSL,Yes,1,0,1,1,1,Two year,0,Electronic check,85.25,5538.0,2.841666666666667
0455-XFASS,0,0,0,1,1,3,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,200.0,2.3183333333333334
0458-HEUZG,0,0,0,0,0,13,0,0,DSL,No,0,1,1,0,0,Two year,0,Mailed check,35.4,450.0,1.18
0459-SPZHJ,0,1,0,1,1,63,1,1,DSL,Yes,1,1,0,1,1,Two year,0,Credit card (automatic),83.5,5435.0,2.783333333333333
0461-CVKMU,1,0,0,1,1,23,1,0,Fiber optic,No,1,1,1,0,0,Month-to-month,0,Electronic check,83.8,1900.0,2.7933333333333334
0463-TXOAK,0,1,0,0,1,52,1,1,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),25.6,1334.0,0.8533333333333334
0463-WZZKO,0,1,0,0,0,3,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.75,67.0,0.6916666666666667
0463-ZSDNT,0,1,0,0,0,10,1,0,DSL,No,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),56.75,503.0,1.8916666666666666
0464-WJTKO,0,0,0,1,1,72,1,0,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1460.0,0.67
0468-YRPXN,0,1,0,0,0,29,1,0,Fiber optic,No,0,1,1,1,1,Month-to-month,1,Credit card (automatic),98.8,2807.0,3.2933333333333334
0471-ARVMX,0,0,1,1,0,62,1,1,Fiber optic,Yes,0,1,0,1,1,One year,1,Electronic check,104.85,6312.0,3.4949999999999997
0471-LVHGK,1,1,0,1,0,41,1,1,DSL,No,0,1,0,1,1,One year,1,Electronic check,73.0,3001.0,2.433333333333333
0475-RIJEP,1,1,0,0,0,43,1,1,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,77.85,3365.0,2.5949999999999998
0479-HMSWA,0,0,0,0,1,26,1,0,Fiber optic,No,1,1,1,1,1,Two year,1,Electronic check,105.45,2715.0,3.515
0480-BIXDE,0,0,0,1,0,19,1,0,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,96.8,1743.0,3.2266666666666666
0480-KYJVA,0,0,0,1,1,72,1,1,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),24.25,1784.0,0.8083333333333333
0481-SUMCB,0,0,1,0,0,45,1,1,Fiber optic,No,0,1,0,1,1,One year,1,Bank transfer (automatic),102.15,4735.0,3.4050000000000002
0484-FFVBJ,0,1,0,0,0,32,1,0,DSL,No,0,0,0,1,1,One year,1,Bank transfer (automatic),64.85,2010.0,2.1616666666666666
0484-JPBRU,0,1,0,0,0,41,1,1,No,No internet service,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.25,996.0,0.8416666666666667
0485-ZBSLN,0,1,0,1,1,65,1,1,No,No internet service,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,1715.0,0.825
0486-HECZI,1,1,0,1,0,55,1,1,Fiber optic,Yes,1,0,0,1,0,Month-to-month,1,Electronic check,96.75,5238.0,3.225
0486-LGCCH,0,1,0,1,1,11,1,0,No,No internet service,0,0,0,0,0,Two year,0,Mailed check,19.65,225.0,0.6549999999999999
0487-CRLZF,0,0,0,0,0,49,1,0,DSL,No,0,1,1,1,1,Two year,1,Bank transfer (automatic),74.45,3721.0,2.481666666666667
0487-RPVUM,0,1,0,1,0,61,1,1,Fiber optic,Yes,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),99.4,5943.0,3.3133333333333335
0487-VVUVK,0,1,0,1,1,25,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,19.15,477.0,0.6383333333333333
0488-GSLFR,1,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.5,69.0,2.316666666666667
0489-WMEMG,0,0,0,0,1,23,1,0,DSL,No,0,0,1,0,0,One year,1,Electronic check,49.45,1119.0,1.6483333333333334
0491-KAPQG,0,1,0,0,0,21,1,1,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,73.7,1558.0,2.4566666666666666
0495-RVCBF,1,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,79.7,79.0,2.6566666666666667
0495-ZBNGW,1,1,1,1,0,5,1,1,Fiber optic,No,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,343.0,2.6633333333333336
0496-AHOOK,0,1,0,1,0,24,1,0,DSL,Yes,0,0,1,1,1,One year,0,Bank transfer (automatic),74.4,1712.0,2.48
0504-HHAPI,1,0,1,0,0,27,1,1,Fiber optic,No,0,1,0,0,1,Month-to-month,0,Credit card (automatic),88.3,2467.0,2.9433333333333334
0505-SPOOW,0,0,0,1,0,70,1,0,No,No internet service,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,1397.0,0.66
0506-LVNGN,1,0,1,0,0,5,1,0,Fiber optic,No,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.55,349.0,2.518333333333333
0506-YLVKJ,0,1,0,1,1,46,1,0,No,No internet service,0,0,0,0,0,Two year,1,Mailed check,20.2,917.0,0.6733333333333333
0508-OOLTO,0,0,0,1,1,2,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,135.0,2.3883333333333336
0508-SQWPL,0,0,0,1,1,57,1,0,No,No internet service,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.1,1087.0,0.67
0510-EXSMQ,0,0,0,0,0,9,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Electronic check,69.05,651.0,2.3016666666666667
0511-JTEOY,1,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,71.0,2.3699999999999997
0512-FLFDW,0,0,1,1,0,60,1,1,Fiber optic,No,0,1,0,1,1,One year,1,Credit card (automatic),100.5,6029.0,3.35
0513-RBGPE,0,1,0,1,1,37,1,1,DSL,Yes,0,1,1,0,0,Two year,1,Credit card (automatic),62.8,2278.0,2.0933333333333333
0515-YPMCW,1,1,0,0,1,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.0,2.3483333333333336
0516-OOHAR,0,1,0,1,1,28,1,0,Fiber optic,No,1,1,0,1,1,One year,0,Bank transfer (automatic),100.35,2799.0,3.3449999999999998
0516-QREYC,0,0,1,0,0,24,1,0,No,No internet service,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,459.0,0.6766666666666666
0516-UXRMT,0,0,0,0,0,62,1,1,Fiber optic,Yes,1,1,0,0,0,One year,1,Electronic check,92.05,5755.0,3.0683333333333334
0516-VRYBW,1,0,0,0,1,18,1,0,No,No internet service,0,0,0,0,0,One year,0,Bank transfer (automatic),20.15,390.0,0.6716666666666666
0516-WJVXC,1,0,0,0,0,5,1,0,DSL,Yes,0,0,1,0,0,Month-to-month,0,Electronic check,54.2,308.0,1.8066666666666669
0519-DRGTI,0,0,0,1,1,20,1,0,No,No internet service,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,442.0,0.6783333333333333
0519-XUZJU,1,0,0,0,0,1,1,0,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,70.75,70.0,2.3583333333333334
0520-FDVVT,1,1,0,0,0,35,1,0,Fiber optic,No,1,1,0,1,1,One year,1,Bank transfer (automatic),102.35,3626.0,3.4116666666666666
0523-VNGTF,0,0,1,0,0,52,0,0,DSL,No,1,1,1,1,0,Month-to-month,1,Electronic check,50.5,2566.0,1.6833333333333333
0524-IAVZO,1,0,0,1,0,30,1,1,Fiber optic,No,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,2624.0,2.8333333333333335
